"distinct_id","user_waynum","country_group","media_source_group","install_date","game_cnt","ad_pv","ad_revenue","usage_duration","active_days"
"CEADE026-A3B1-4AB0-BE47-6A59BE0BBA22","9806","其他","自然量","2024-09-02","7","1","0.00701","1644.8190000000002","0"
"CEF493B8-A7A0-4D6E-8AA2-6ED5E396FCB7","9806","日韩台","自然量","2024-08-29","9","3","0.007979873180389405","1416.893","1"
"11F0AFDB-EA4E-4248-B735-F619629F0B19","9806","其他","其他流量","2024-08-28","149","80","0.09343631499999999","38691.41499999999","7"
"CDC1C845-25B0-413A-B1E9-CBE792F5EEE2","9806","欧洲","其他流量","2024-08-31","18","2","0.027701999999999997","2479.791","3"
"4FC79E8B-15FF-416C-9AA9-8C1306FB1DC7","9807","其他","DSP","2024-09-02","8","0","0.0","1849.17","2"
"8D2212ED-BC74-4191-9527-B9B7FFDE8D99","9807","欧洲","其他流量","2024-08-28","5","0","0.0","888.7750000000001","2"
"26F9A8B1-4CCC-4FE0-9EF0-DA1C2F12D012","9806","其他","DSP","2024-08-29","1","0","0.0","169.874","0"
"7C906A15-81F5-4323-88B0-503BA39DFD18","9807","其他","CTV","2024-08-31","155","49","0.1190505768","19059.836","6"
"ED4852AF-CC88-45F2-BA9B-47456776F39C","9807","欧洲","DSP","2024-09-01","9","4","0.044946293","1384.013","2"
"88688657-392B-44B5-B448-43DC075C6EE6","9806","欧洲","自然量","2024-08-28","91","32","0.1563370456","16451.287","7"
"34F2A3AC-75D6-4508-948B-DDD5F4A1C30E","9807","美国","DSP","2024-08-30","32","24","0.5159381102","8624.974999999999","3"
"3042EF83-6152-41F7-B5DD-6F7E74064168","9807","美国","DSP","2024-08-30","26","17","1.0277423258","5443.076999999999","0"
"6D9F800A-C120-47D7-8C8B-230F3E9DE587","9807","美国","CTV","2024-08-27","0","0","0.0","92.749","0"
"7A1A75CE-4BEF-46B4-9AD6-4082C85EBF9D_2","9807","其他","DSP","2024-08-29","2","0","0.0","456.42499999999995","0"
"E3188B7E-C327-4A35-A068-DFFF085D70B9","9806","其他","自然量","2024-08-27","10","5","0.03973","737.8009999999999","5"
"1BC70D33-7776-410E-B2A4-ED7057BAAFB1","9807","其他","其他流量","2024-08-29","20","5","0.257073125","4713.112","6"
"E7736E1A-853A-4DFE-858E-F82870D6B177_6","9806","欧洲","自然量","2024-08-27","17","5","0.1652289999","3093.057","7"
"4E8958B5-ADE2-43AE-9D9E-A9E14F3DF4B4","9806","其他","DSP","2024-08-27","176","138","0.6167220221390043","32107.724000000002","6"
"FD45D739-BA9B-4723-B20E-C42C7D923AB2_2","9806","欧洲","自然量","2024-08-30","34","5","0.09423989999999999","4636.364999999999","1"
"25299257-D5D4-4A87-B3FE-C9D63A6DE04F","9806","其他","其他流量","2024-08-29","0","0","0.0","0.0","0"
"3A2CBF92-17AD-43A3-BBB1-D479FD75D349","9806","美国","DSP","2024-08-28","61","29","2.9725859998999997","11102.381000000001","3"
"80FFFF89-E525-4837-9B7D-5C64A40E6D31","9806","其他","自然量","2024-08-31","107","12","0.04298101700000001","16562.342","5"
"023D2524-2613-465A-8D2D-6F28D645ECF7","9806","其他","其他流量","2024-09-01","3","0","0.0","513.7950000000001","1"
"041A2FFC-FD23-43A0-8416-D63447AAEFFF_2","9807","其他","自然量","2024-08-30","16","3","0.012192999999999999","3886.9270000000006","6"
"4005792E-CBF4-4783-BC8E-AFC42839012A_2","9806","其他","自然量","2024-08-28","17","13","0.0407956879","3902.0989999999997","2"
"16A9328F-1645-4D3D-AE51-F7C578B168F0","9807","其他","自然量","2024-08-31","5","0","0.0","885.832","0"
"0D238965-7125-4F3A-9E43-CE79E0D78EEA","9807","欧洲","DSP","2024-08-28","7","1","0.0136","977.0350000000001","1"
"45E60643-0DB0-43B9-BE95-540D41C28969","9807","其他","自然量","2024-09-01","1","0","0.0","221.925","0"
"BF9BF58D-71C3-4CEE-B78E-1CE3E4EC6A86","9807","其他","自然量","2024-08-29","3","0","0.0","320.573","1"
"5C45F269-B414-4538-8517-5EFEADBDD8AF","9807","美国","其他流量","2024-08-29","4","0","0.0","710.384","1"
"703B8EEC-7FEE-4C10-ACD1-58FAF63E8C04_2","9807","美国","CTV","2024-08-31","39","13","0.7351776800000001","9006.354000000001","0"
"002B79EA-845E-4B26-ADC7-5B276CC7E83A_6","9807","日韩台","其他流量","2024-08-29","208","218","2.8677454735000003","117212.19200000001","7"
"B857E55E-5EC9-4C47-8F11-EBBE8BACAF79","9807","日韩台","自然量","2024-08-29","2","0","0.0","494.379","0"
"CC975594-80F0-4970-AE6D-2E1AD6C17727_2","9806","日韩台","自然量","2024-08-29","8","6","1.3541230000000002","2496.3149999999996","3"
"76EF5567-37EE-4F9C-8CA6-7952FF031BBD","9806","其他","DSP","2024-08-29","126","98","0.4119525542","16272.788999999999","6"
"7E7C2DC1-6558-4256-BDC5-13040ED12DFA_28","9806","美国","其他流量","2024-08-30","10","5","0.0572903349","1359.0929999999998","1"
"ECFDB298-C699-45B8-8FA1-82C1BF031969","9806","其他","DSP","2024-08-28","221","281","0.6793846429","51401.69500000001","7"
"C7F7B687-0DC9-44DD-A730-0F1F1BC731AB","9807","欧洲","自然量","2024-08-29","16","10","0.29038666380000006","3856.0159999999996","3"
"F8A501FC-9C5C-4290-BADB-A39563E618D9","9806","美国","DSP","2024-08-29","87","55","1.1302412367","15640.768000000002","6"
"2E0439AE-21B2-4687-999E-429DB2E3DF9C","9806","欧洲","DSP","2024-08-28","201","120","1.4391437485","35545.32600000001","7"
"AD8E3B6D-AFAC-4EDC-A1DE-7DE01A434347","9806","其他","DSP","2024-08-29","40","24","0.09451070290000001","7297.320999999999","7"
"FA92B9C9-EE75-4C80-8554-4BC7B7AB8887","9807","其他","自然量","2024-08-29","27","10","0.08809493809999999","3949.771","5"
"ADF58351-F507-4B9C-B387-8525A7F2B015","9807","其他","自然量","2024-08-29","57","36","0.0540547064","11045.465","6"
"E5A80737-FFBE-44B3-8A08-1563D9455397","9807","其他","自然量","2024-08-28","6","3","0.06853599999999999","1028.1970000000001","3"
"25AE9D83-0178-4EA9-A504-F75730D46192","9806","欧洲","自然量","2024-08-29","15","5","0.12024","3100.000000000001","5"
"D8280E19-1216-413B-91D9-FEBA6A8995E2","9807","其他","其他流量","2024-09-02","18","4","0.0228540822","2354.185","5"
"00150436-AAA8-43EF-B587-17A3B7A3D67F","9806","其他","自然量","2024-08-29","27","19","0.47811","5287.297","7"
"8162F9DB-C633-452A-BE03-10585FFD1642_2","9806","欧洲","自然量","2024-08-27","79","42","8.101312057400001","13359.198","4"
"F0846E94-E821-4315-B2A1-16C5CB9CAA1E","9806","其他","自然量","2024-08-29","9","7","0.028965","2254.5600000000004","1"
"8CD8D010-8524-420B-9780-630533BF7538","9807","美国","DSP","2024-08-27","3","0","0.0","396.39700000000005","0"
"ED2FBB5E-9490-41A3-855E-14C261D72FDB","9806","其他","DSP","2024-08-28","67","33","0.11672514367984171","10952.930999999999","6"
"493EBD8D-C737-443A-8CDA-62562A2EBBB2","9807","其他","其他流量","2024-08-30","6","1","0.0118270914","1466.482","2"
"49201BB6-54FF-48AF-B2EB-93779C7A95BC","9807","美国","DSP","2024-08-29","53","29","0.4446643765362563","11716.525","6"
"31C5C6C2-1B0A-4A1E-B618-66BE5DEAD08D","9806","美国","CTV","2024-08-28","47","46","0.47426422170000004","10935.446999999998","4"
"9315D11D-6C7F-4D8D-98FE-F4B38F109E3F","9807","其他","自然量","2024-08-28","19","9","0.0554912454","6184.773999999999","6"
"A19B6598-0BE8-4E93-A54B-433F3E020E60","9807","其他","其他流量","2024-08-30","87","96","0.35148942860000004","31664.084","7"
"DA0DBCAB-B127-40A2-9AB8-A77787EBC556","9806","美国","其他流量","2024-08-29","2","0","0.0","339.129","2"
"6EBCAD4F-9668-4A57-9759-4D434DA239D3","9807","其他","DSP","2024-08-29","102","55","0.0814123321","20367.883","6"
"87AAA16A-3C0B-48D1-B2BC-B728DF2E906C","9806","美国","其他流量","2024-08-30","164","92","1.3794474976999997","36567.835","7"
"29F74DCB-C9DC-4CE6-AD2D-4B3125B06704_10","9807","美国","DSP","2024-08-29","32","21","0.2939331518","7964.960999999999","2"
"041DBA05-8968-424F-BCAB-0041A30D8E09","9806","其他","DSP","2024-08-29","8","4","0.6522399999999999","1999.283","1"
"94D109D5-C7F8-4415-AF75-81924F69FCB1","9806","日韩台","其他流量","2024-08-30","12","5","0.2521175327301025","2384.9219999999996","5"
"0C1485AB-4C17-405B-9A61-00730BCBFF14","9807","美国","DSP","2024-09-01","12","4","0.05254989","3487.0060000000003","4"
"ADDF11EA-881D-4816-BFC6-65BE226DF458","9806","欧洲","DSP","2024-08-30","12","3","0.0492214138","2329.742","4"
"7BFD8111-B0B0-4BA7-8AD2-05FBEEB90CE9_2264","9807","其他","自然量","2024-08-29","6","0","0.0","569.458","0"
"BC6734BE-D4E0-4584-9CC3-962791FB046A_2","9807","其他","DSP","2024-08-29","98","11","0.05085900411629633","10048.25","6"
"66CAD4A1-730F-40DB-BDFB-AE79F7F1A6F6","9806","其他","自然量","2024-08-30","36","29","0.0496293486","6648.109","5"
"891F07D4-DAE0-43DC-B6F6-F251BB9C5354","9807","欧洲","DSP","2024-08-27","33","38","0.8491222816","10209.567","3"
"613E3629-960F-48D7-B33E-8BD01C2274CD","9807","欧洲","自然量","2024-08-27","114","62","0.4798366556","25065.308","6"
"F2263133-671A-491C-8B67-D1D0E25E81CD","9807","美国","CTV","2024-08-30","102","34","0.5144531171595942","16122.652000000002","6"
"E90C1058-5693-4B6F-B5B3-0418DAEB1393","9807","欧洲","自然量","2024-08-27","352","231","1.9642111281999994","74938.492","7"
"7D08558C-6FF3-40AD-A759-E912CA46690A","9806","美国","DSP","2024-09-01","12","10","1.1752999997","2535.916","2"
"00A55552-803E-4495-9578-81F1E6204DA8","9806","欧洲","其他流量","2024-08-28","107","51","0.11192940040000002","18462.505999999998","7"
"7C3A4547-771B-4537-8B2F-524C26595D69","9806","美国","其他流量","2024-08-29","11","5","0.1285181159011841","1482.001","4"
"F26F55CE-DB7D-4B16-8B2B-99EEF7267B27","9807","其他","自然量","2024-08-29","5","1","0.013119","734.9490000000001","2"
"94DF435C-DB51-471A-82E4-78ADFEBB0413","9807","其他","自然量","2024-08-29","39","13","0.0506912389","6795.599","4"
"C75BA39F-1591-4F04-BE24-28E7465807A7","9806","美国","其他流量","2024-08-30","67","33","0.4967296785","10873.912999999999","7"
"CD64E9A0-0683-44B7-A298-3B29DD0C4F09","9806","其他","自然量","2024-08-28","0","0","0.0","88.157","0"
"2EB868CB-D9EC-493B-B658-D29FC116F8DF","9806","美国","自然量","2024-08-28","5","2","0.48","753.7560000000001","1"
"1A65FF4B-8C07-4E18-B29C-5B55EB94B38F","9807","美国","DSP","2024-08-28","3","0","0.0","464.346","0"
"4667AC55-EEA4-4E18-A2DE-286A6A5C7E9B","9806","其他","自然量","2024-08-29","1","0","0.0","371.584","0"
"4375672E-FD98-4D8E-960E-C4755B594C86","9807","欧洲","自然量","2024-08-28","20","7","0.07597032100000001","3560.481","2"
"899D6490-749A-49F4-83D8-4ACA7F21306A","9807","其他","DSP","2024-08-31","43","12","0.3690859998","9658.533","3"
"DCC294AF-068C-468D-AB35-AA458DEDAD7E","9807","其他","DSP","2024-08-31","268","214","0.5922802195000001","48893.82199999999","5"
"ABE6D44B-D7B1-4AAC-8FFA-A7A0C3204AEA_2","9806","美国","CTV","2024-08-30","1","0","0.0","198.856","1"
"241B79DD-79C1-4273-9C6A-310A7A251C77_2","9806","美国","DSP","2024-08-28","6","1","0.0562799","1158.106","2"
"18154E22-B8FF-4E0F-97EF-79CB9246737B","9806","欧洲","自然量","2024-08-27","3","0","0.0","416.28","1"
"436BFB45-EF85-4AE9-BC20-90A0462F2C2B","9807","美国","DSP","2024-08-28","3","0","0.0","563.734","1"
"9CC2BDC6-2369-46DC-BCA7-9FB58257EA8A_2","9807","其他","自然量","2024-08-30","253","57","0.029078384300000006","34098.926","7"
"1CC03D67-AD5F-44E3-B24B-565FEF3F686D_2","9807","日韩台","自然量","2024-08-30","0","0","0.0","13.007","0"
"1F35ADEF-A847-40FC-9C1F-0389F063B2E3","9806","其他","自然量","2024-08-28","2","0","0.0","281.869","0"
"79AB4B18-AAB2-43AE-A44B-F1BE07D91BA1_2","9807","其他","自然量","2024-08-29","1","0","0.0","249.85299999999998","0"
"80193415-A208-4350-AE9F-5605C0E5E837","9807","其他","自然量","2024-08-28","3","0","0.0","600.706","3"
"7E7D603C-1930-4670-AD11-B14124319EE6_2","9807","其他","自然量","2024-08-27","76","38","0.059694790689062686","15628.688999999998","5"
"DB12BE70-1A78-449F-AC8C-1CEBA272B4BA","9806","欧洲","自然量","2024-08-28","22","14","0.3599740625","4068.094","3"
"E0CDBB45-42F2-4269-89D6-C342715D3148_4","9807","日韩台","其他流量","2024-08-29","6","1","0.04137","2144.906","0"
"F75CD777-FD77-4CD1-9539-DB6D54088EE8","9807","美国","自然量","2024-08-30","2","0","0.0","420.484","0"
"1CAD7775-AB44-410E-8CC8-A0A2AA17924F","9806","其他","自然量","2024-08-29","8","5","0.01751216475214277","1234.713","2"
"C66A781A-2BF1-4D5F-BC43-A88F1B14BA8C","9806","其他","其他流量","2024-08-30","2","0","0.0","311.353","1"
"90935451-8149-4B66-9B0B-450A74B018FF_2","9807","其他","自然量","2024-08-27","1","0","0.0","221.572","1"
"E560A765-6943-4061-990F-CB5437D8594F","9806","欧洲","DSP","2024-08-30","23","3","0.08477000000000001","5524.699","6"
"81264853-272C-49D7-A1D6-71677C5AE45F_13","9807","其他","其他流量","2024-08-28","280","122","0.18700834569999997","52993.173","3"
"DCEBE4B9-C5F8-433E-BEA5-932A6A72C951","9806","美国","自然量","2024-08-30","32","15","0.7954799488000001","7937.844000000001","1"
"7533BA08-0EC2-4F50-AD6D-7ACA7B712CCA","9806","欧洲","DSP","2024-08-29","248","116","1.216690830272138","39030.259999999995","7"
"48688F94-10AF-4427-A06F-71110D320363","9806","其他","自然量","2024-08-31","3","0","0.0","546.548","1"
"2173D3CD-CBB7-4F08-929F-1E67BC5799CC","9806","欧洲","DSP","2024-08-30","1","0","0.0","435.656","1"
"125B21A9-DB12-47E1-BE25-0673E2C7E9E9_2","9806","日韩台","自然量","2024-08-28","2","0","0.0","323.479","0"
"F0F981E1-B14A-41F3-8F12-09FC592DC4C7","9806","其他","其他流量","2024-08-30","14","6","0.037201999900000005","2258.223","3"
"1EC4A479-FC7C-4F3A-B37C-C8F6153F11CF","9807","其他","自然量","2024-08-30","52","32","0.14821447779523378","12566.492","7"
"29A17667-A4B8-468F-9DA5-A824D352F7B2","9807","其他","自然量","2024-09-02","144","59","1.701311707","34060.76699999999","2"
"1B92DF4F-2822-4B31-8CF2-29C160AFAA09_21","9806","其他","其他流量","2024-08-28","4","0","0.0","1321.1390000000001","0"
"FF40F013-7E11-4AB3-8CBD-FFB5A99F3BEF","9806","日韩台","其他流量","2024-08-30","13","13","0.9792132735999999","4674.356000000001","0"
"01B9EA03-15D7-48E1-B1A1-F5941FB4F6B0_23","9806","欧洲","其他流量","2024-08-27","6","1","0.01285","2009.358","0"
"20FA9706-0479-4995-972E-72A0A8639A98","9806","其他","自然量","2024-08-28","4","0","0.0","722.802","0"
"6264F780-6B42-4F6B-AE5C-EA2B8729B6BD","9806","美国","自然量","2024-08-29","4","0","0.0","759.906","0"
"ADA9512F-3204-4802-80EB-B6FAB2576E0F","9807","欧洲","DSP","2024-08-29","5","0","0.0","349.218","0"
"A3B6EFB7-9EB5-414E-95DD-6E59EF3A54B1","9806","美国","自然量","2024-08-28","2","0","0.0","300.16700000000003","1"
"47CD57A8-867A-48C6-BD27-9B86FABF71CC","9807","其他","其他流量","2024-08-29","40","29","0.5181840208999999","9289.811","1"
"FFBF76BD-C7EF-4419-8A1F-69902FFAA816","9807","美国","DSP","2024-08-27","0","0","0.0","112.92299999999999","0"
"17241EE1-7FC2-4063-9F41-F901C6D409C2","9806","欧洲","DSP","2024-08-27","2","0","0.0","274.405","0"
"391B4C89-D166-48EE-A8FD-F2F36274C786","9806","美国","其他流量","2024-08-29","123","131","5.105897671599999","32145.015","2"
"D58048D1-60E9-4039-BB84-1CC2E1D53440","9806","其他","DSP","2024-09-01","16","18","0.1716483335","5548.553","5"
"BE9CF58E-21AC-4C1D-B3AC-A0986348B0C3","9806","其他","其他流量","2024-08-30","7","2","0.023674099","753.5799999999999","1"
"99FC771E-79DB-4FDC-B992-71B736E80A29_3","9806","日韩台","DSP","2024-09-03","1","0","0.0","101.73899999999999","0"
"52F3578E-9A08-4F48-86FB-B17CDA81000A","9807","其他","自然量","2024-08-31","2","0","0.0","439.868","0"
"92D22FD3-A27D-45AD-A3BB-8DC2AC0452CA","9807","其他","自然量","2024-09-01","19","1","0.002978","1754.8990000000001","1"
"56BAC917-BFBD-4DCD-B715-55896B3B2347","9807","其他","自然量","2024-08-28","47","24","1.377181221625212","10744.626","5"
"96800C63-1C21-4E0A-AEA9-27E3CAE0B4BB","9807","美国","其他流量","2024-08-29","9","1","0.7","2077.147","2"
"449E18CE-3E7B-4DAC-AF3A-8392F03F1873_3","9807","美国","其他流量","2024-08-29","0","0","0.0","9.294","0"
"262EA8A7-A1B6-45C2-9700-F9173CB37E20","9807","美国","自然量","2024-08-29","0","0","0.0","190.299","0"
"C3D8EA0D-1D6B-49D5-B1C7-734087B0D5B3","9806","其他","DSP","2024-09-01","7","3","0.07638697147369385","1442.46","0"
"7032C349-FAF5-43D1-A1DE-B8FD54DC29AE","9807","欧洲","自然量","2024-08-29","12","5","0.100688449","1959.8180000000002","1"
"61167614-61E1-4C06-A101-A644D5ADF537_2","9806","其他","DSP","2024-08-28","0","0","0.0","65.374","0"
"87E8E9E5-E72E-4889-B9F3-A41B1AFA979D","9806","美国","CTV","2024-08-28","9","4","0.2923254375","1856.8010000000002","0"
"0F80F948-DFB4-438B-A588-66335F0F982B","9807","其他","DSP","2024-08-30","15","10","0.03836434235191763","5720.456","0"
"C7764943-930B-4BF6-8EE0-DCAAAC638924_487","9806","其他","自然量","2024-08-30","20","8","0.3475909999","3251.6070000000004","1"
"A809506F-0F0F-448E-8CAD-0737D1A180B5","9806","美国","DSP","2024-08-30","5","1","0.02757","773.8549999999999","0"
"7C65C84B-90A1-4CBC-A5AF-3EF87E200017_2","9806","美国","CTV","2024-08-28","1","0","0.0","124.334","0"
"245451F4-891D-407F-990F-4F955502055F","9806","美国","自然量","2024-08-28","8","1","0.25726","1768.877","0"
"B8457A1D-D9CD-46C7-83FE-0F3A7B623C38","9806","其他","自然量","2024-08-30","2","0","0.0","191.849","0"
"3C01BE28-4B06-497E-9474-85148A1D7DFB","9807","美国","DSP","2024-08-30","62","37","0.7064600552","13350.327000000001","5"
"F6FA6E5C-B473-463C-A3D6-33BCD9861965","9806","其他","自然量","2024-08-31","11","4","0.06164","2835.3959999999997","2"
"6EBF9044-7286-4A48-88B9-42B1DFFB896B","9807","美国","其他流量","2024-08-29","0","0","0.0","196.34","0"
"AE9AAAE2-D714-497A-A87F-2D627F8F944A_2","9806","欧洲","自然量","2024-08-27","5","0","0.0","1394.256","0"
"10890183-A3D4-47D3-9EF7-7D6675AD0F6E_2","9807","其他","DSP","2024-09-01","0","0","0.0","50.019000000000005","0"
"A7D3EE0B-1E82-4756-A8CA-0E903E8D38B4_314","9807","欧洲","自然量","2024-08-30","6","1","0.012407","1005.9159999999999","0"
"CB551774-870D-46A2-A274-1A5D6A037916","9806","美国","CTV","2024-08-28","3","0","0.0","682.3969999999999","0"
"D5173A31-6B61-4759-8FB6-E1CF01FD93FE","9806","其他","DSP","2024-08-28","15","9","0.014866760769462584","2831.594","0"
"82607C73-491D-471E-B253-D8AE46A9E572","9807","美国","其他流量","2024-08-30","1","0","0.0","158.552","0"
"29105C13-C6F0-4FF9-AB21-E27E9C0F7F1C","9807","欧洲","自然量","2024-08-27","5","2","0.027981","717.783","1"
"82A09224-B55E-4316-89EA-F66F7759C4B3","9807","其他","DSP","2024-08-28","2","0","0.0","379.659","1"
"51BE173B-1138-41CA-9670-0EAC636EFE47","9806","其他","自然量","2024-08-28","4","1","0.023998","636.239","1"
"857518C3-7327-4CE7-8A4C-94692B4E4E73","9807","其他","DSP","2024-08-29","12","7","0.122944","1560.548","1"
"CDD72C6F-54B6-4A60-9701-34EA72E31463","9806","日韩台","其他流量","2024-08-27","4","1","0.011672456","424.19100000000003","1"
"3514FD73-C0BC-485B-91A9-8E1328E545DE_2","9806","其他","自然量","2024-08-29","1","0","0.0","601.217","0"
"2D52DF3C-C53E-4F68-A91B-7D1EAF686DB2_4","9806","美国","DSP","2024-08-30","9","4","0.34987","1526.614","2"
"DF49A0B5-170E-485C-B369-7132065E4066","9807","美国","其他流量","2024-08-29","0","0","0.0","146.281","0"
"B0A5C580-81D4-4731-8F27-A75E4083DD7E_2","9807","美国","自然量","2024-08-27","7","5","0.2329023529","2236.71","0"
"A7CD1FE0-D7E3-4B82-9460-EE1531A62F1E","9806","欧洲","DSP","2024-08-29","1","0","0.0","196.97","0"
"439DD043-F6E7-4B2F-95D3-37404A315A88","9807","欧洲","其他流量","2024-08-29","1","0","0.0","113.036","0"
"E9365CF5-DAE4-4336-BF75-1CF97B30754E","9806","其他","DSP","2024-08-28","6","3","0.10862","1671.991","0"
"44C88BFF-FB8D-424D-8BC2-C08FEC81654C","9806","日韩台","其他流量","2024-08-28","0","0","0.0","8.568","0"
"092AADCD-4506-448F-AAC0-D3B799FBE3A1","9807","其他","自然量","2024-08-29","1","0","0.0","307.624","2"
"7CABBE75-28FB-44F7-895F-355E7ED1C997_2","9806","其他","自然量","2024-09-01","48","14","0.10189478390000001","11218.264999999998","7"
"B797949C-E76F-4B19-B075-F3F1D631351F","9807","欧洲","其他流量","2024-08-29","10","6","0.0466994266","1969.163","6"
"55019688-2311-4B32-BE89-3186B22DD130_2","9807","欧洲","DSP","2024-08-29","111","82","3.0777591787","19989.015","7"
"E9AFC474-E7DB-4552-A9F0-611E1A496A1A","9807","日韩台","其他流量","2024-08-29","236","146","1.5766643183","63044.981","6"
"8E9EB2DE-658C-4A76-BAF4-AB77DB0715F0_2","9807","其他","其他流量","2024-08-29","39","0","0.0","8737.751","4"
"9DAD37F0-F57B-4360-8E67-DB703B8E3CB9","9806","美国","其他流量","2024-08-30","97","69","3.9255701600999995","29642.684999999998","6"
"3CC62DDB-B030-4037-870D-A01BE69873A7_2","9807","其他","DSP","2024-08-29","30","11","0.32192287900000005","4398.376","3"
"8F334504-37B4-4544-9354-1ECAFFF7BE23_4","9806","其他","自然量","2024-08-28","33","41","0.10279044860000001","7864.552","5"
"23618E10-2D98-47FB-B7DC-7DA2254B55E0","9807","美国","其他流量","2024-08-30","164","119","2.2835091836999997","36800.626","7"
"03660CEA-0B32-48E6-8FCA-DA8A65EA6886_19","9807","日韩台","其他流量","2024-08-28","148","93","1.6465062895","41520.346","7"
"D4A653BB-438D-4CC5-942C-8B90B6FA4B74","9807","美国","其他流量","2024-08-28","158","168","5.014019007799999","54304.863000000005","7"
"17E713D2-AE29-42E9-8BD7-BE1723B39FC9","9806","欧洲","自然量","2024-08-28","32","23","0.0936942553","6585.039","5"
"91D4A6A0-217E-4A5A-81EB-DEFC691E4122","9807","美国","其他流量","2024-08-30","200","42","0.5603509079000001","35657.024000000005","7"
"68CB3315-319F-4F85-8B06-48F9AC7A0F46","9806","美国","CTV","2024-08-28","4","1","0.03548884300504412","779.2569999999998","5"
"AC049778-E1EA-4014-AF2A-4D9FAFBEC2E7","9806","其他","自然量","2024-08-29","69","24","0.07266471549999999","9282.938999999998","7"
"B7D45833-3B05-402E-95F2-6FC0E35B0116_3","9806","日韩台","DSP","2024-08-30","5","0","0.0","524.206","5"
"15D4F419-AC4A-4920-9E8C-407DED5483DF","9807","美国","CTV","2024-08-28","61","11","0.193778994","12332.042","7"
"B5D87B57-151F-4CD5-89CD-D681E49EC14C_2","9806","其他","其他流量","2024-08-27","5","1","0.071394","841.9379999999999","1"
"651DE1AA-B950-4A3B-A5AA-0E325714A1B3","9806","欧洲","DSP","2024-08-28","39","27","0.25660955360000004","8857.119","5"
"9C31ECFF-F7B1-497D-A9F7-1A7F7688ECBD","9806","美国","DSP","2024-08-30","92","23","0.024418053807649522","18099.283","7"
"99561B85-1D03-4557-8D6A-4747E413F839","9806","美国","其他流量","2024-08-29","49","9","0.292433","7876.1219999999985","5"
"9F11EC00-596D-4A90-AE8F-13C51F9FBC29_2","9806","日韩台","其他流量","2024-08-28","103","81","0.48242396470000004","25034.895","5"
"A97C6D02-A9CE-4383-9667-AD4D11FD4F13","9807","欧洲","自然量","2024-08-29","2","0","0.0","813.551","0"
"22EE159A-262C-4DAF-BDC5-D78C97D90E34","9806","其他","自然量","2024-08-28","134","54","0.1892414985","22692.433","7"
"AA8029F4-CF8F-4447-8D5D-C28C445BF173","9806","欧洲","自然量","2024-08-28","29","23","0.8428498999","9016.26","5"
"651BDCC0-7326-4306-A038-34F276BA0E3A_2","9807","欧洲","其他流量","2024-08-29","184","166","2.2887744712179514","42229.208","7"
"A96D85DD-41EC-4A03-9D9E-0023C2CAF64E","9807","其他","自然量","2024-08-31","189","118","0.15136110490000002","39414.277","7"
"E3114FF4-B77D-491A-8203-10D096C1883A","9807","欧洲","其他流量","2024-08-28","92","40","0.30200383230000005","16955.703","6"
"8EF76273-0A78-4B7A-AC62-0EB51A0F6FDF","9806","日韩台","DSP","2024-08-28","40","13","0.1831888644","5894.519","4"
"CB4B9DB4-B2D2-43B6-ACDB-636197083D25","9806","欧洲","自然量","2024-08-31","40","6","0.033359572000000004","7793.885","1"
"07F47677-6E65-402E-A955-948062707A7D","9806","美国","其他流量","2024-08-29","67","97","15.926525634089842","25512.854000000003","5"
"BCA6DA92-73F1-449E-93CB-79E39CBD0017","9806","欧洲","DSP","2024-08-28","178","177","1.2499981725","41069.512","7"
"A5C72E1F-BA01-4993-A88A-73DFFA8F4257","9807","其他","DSP","2024-08-28","16","9","0.7005757999","3253.7969999999996","4"
"747B6F37-7601-4917-83B1-ED1C2953432C_2","9806","其他","自然量","2024-08-28","8","20","0.05503132090085969","4713.484999999999","2"
"B8AD1EC9-90E6-45F2-8EA3-5747ED3F82AA","9806","其他","其他流量","2024-08-28","224","80","0.1748096084","40340.806000000004","7"
"467CEB13-3DC5-4D1A-974B-DCFA39FA0D1C_2","9806","其他","自然量","2024-08-29","43","37","0.07994949240000002","10413.185","3"
"A3D2B96A-E97A-48A1-BD07-AA2A9DB7E40B_4","9806","美国","其他流量","2024-08-28","2","0","0.0","803.2310000000001","4"
"A436895C-A27B-4260-BCE7-3E55F8614742","9807","美国","自有流量","2024-08-29","37","9","0.1857839999","5639.085999999999","4"
"3C874BED-0886-4AB7-B7E4-0FCA8E80A5EA","9806","美国","其他流量","2024-08-29","2","0","0.0","334.16499999999996","3"
"B6F3BD99-F6E8-49DF-933B-FDF72D0900CD_2","9806","其他","其他流量","2024-08-29","52","23","0.0316267249","6826.6140000000005","5"
"0DA488F1-4628-4E6E-BDE1-6D03AEE50008","9806","美国","自有流量","2024-08-30","102","77","2.382621308473169","20113.897","7"
"F0980F13-254B-47DE-9DA2-D4095EBE9F5E","9807","美国","其他流量","2024-08-28","33","15","0.3016451919","4887.674000000001","3"
"47ED2B1D-8D2B-4325-B5F0-2B463023D9E0_2","9806","其他","DSP","2024-08-28","4","1","0.009116525793529692","1250.53","2"
"91BD5B6B-25AA-492D-81BF-CBCFAEDFBDA6","9807","美国","DSP","2024-08-30","11","3","0.36044699999999996","3026.6980000000003","3"
"1E9DBE96-0406-45BF-97A4-2DAEC0C1F871","9807","美国","自然量","2024-08-28","17","4","0.1008770561","2683.673","2"
